ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,target
ID_246446243853267278,246446,Kenya,243853,267278,Type_1,1215.0,1260.0,2022-08-25,2022-09-01,7,Repeat Loan,364.5,0.3,378.0,0
ID_261476273644267278,261476,Kenya,273644,267278,Type_1,11733.0,11874.0,2022-10-03,2022-10-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_255429295277267278,255429,Kenya,295277,267278,Type_1,2269.0,2269.0,2022-11-07,2022-11-14,7,Repeat Loan,0.0,0.0,0.0,0
ID_265735263499267278,265735,Kenya,263499,267278,Type_1,12399.0,12492.0,2022-09-20,2022-09-27,7,Repeat Loan,2099.96,0.169365271392854,2116.0,0
ID_241986254168267278,241986,Kenya,254168,267278,Type_1,7559.0,7651.0,2022-09-07,2022-09-14,7,Repeat Loan,1103.31,0.145959783040084,1117.0,0
ID_248681282022267278,248681,Kenya,282022,267278,Type_1,7364.0,7364.0,2022-10-15,2022-10-22,7,Repeat Loan,2209.2,0.3,2209.0,0
ID_261751239172267278,261751,Kenya,239172,267278,Type_1,1198.0,1243.0,2022-08-18,2022-08-25,7,Repeat Loan,359.4,0.3,373.0,0
ID_259006223738267278,259006,Kenya,223738,267278,Type_1,11838.0,11838.0,2022-07-25,2022-08-01,7,Repeat Loan,3551.4,0.3,3551.0,0
ID_250136297216267278,250136,Kenya,297216,267278,Type_1,1360.0,1410.0,2022-11-11,2022-11-18,7,Repeat Loan,408.0,0.3,423.0,0
ID_253338255581267278,253338,Kenya,255581,267278,Type_1,3670.0,3696.0,2022-09-09,2022-09-16,7,Repeat Loan,106.03,0.0288910081743869,107.0,0
ID_259492297114267278,259492,Kenya,297114,267278,Type_1,2450.0,2450.0,2022-11-10,2022-11-17,7,Repeat Loan,735.0,0.3,735.0,0
ID_264583245818267278,264583,Kenya,245818,267278,Type_1,26646.0,27129.0,2022-08-27,2022-09-03,7,Repeat Loan,5420.61,0.203430533663589,5519.0,0
ID_248083261261267278,248083,Kenya,261261,267278,Type_1,8887.0,8995.0,2022-09-17,2022-09-24,7,Repeat Loan,0.3,3.37571733993473e-05,0.0,0
ID_246434239927267278,246434,Kenya,239927,267278,Type_1,3159.0,3159.0,2022-08-19,2022-08-26,7,Repeat Loan,947.7,0.3,948.0,0
ID_265813222057267278,265813,Kenya,222057,267278,Type_1,2390.0,2424.0,2022-07-22,2022-07-29,7,Repeat Loan,717.0,0.3,727.0,0
ID_258265226181267278,258265,Kenya,226181,267278,Type_1,6558.0,6719.0,2022-07-27,2022-08-03,7,Repeat Loan,1967.4,0.3,2016.0,0
ID_259055261141267278,259055,Kenya,261141,267278,Type_1,38126.0,39286.0,2022-09-17,2022-09-24,7,Repeat Loan,11437.8,0.3,11786.0,0
ID_242161237322267278,242161,Kenya,237322,267278,Type_1,1359.0,1399.0,2022-08-15,2022-08-22,7,Repeat Loan,407.7,0.3,420.0,0
ID_253837269151267278,253837,Kenya,269151,267278,Type_1,21741.0,22404.0,2022-09-27,2022-10-04,7,Repeat Loan,464.58,0.0213688422795639,479.0,0
ID_247698230446267278,247698,Kenya,230446,267278,Type_1,2999.0,3090.0,2022-08-02,2022-08-09,7,Repeat Loan,899.7,0.3,927.0,0
ID_263740258913267278,263740,Kenya,258913,267278,Type_1,21496.0,22151.0,2022-09-14,2022-09-21,7,Repeat Loan,6448.8,0.3,6645.0,0
ID_269750299902267278,269750,Kenya,299902,267278,Type_1,3607.0,3711.0,2022-11-16,2022-11-23,7,Repeat Loan,450.0,0.124757416135292,463.0,0
ID_255410236232267278,255410,Kenya,236232,267278,Type_1,12344.0,12344.0,2022-08-13,2022-08-20,7,Repeat Loan,3703.2,0.3,3726.0,0
ID_252908251186267278,252908,Kenya,251186,267278,Type_1,9198.0,9209.0,2022-09-03,2022-09-10,7,Repeat Loan,71.13,0.00773320287018917,71.0,0
ID_247300238420267278,247300,Kenya,238420,267278,Type_1,2875.0,2911.0,2022-08-17,2022-08-24,7,Repeat Loan,0.0,0.0,0.0,0
ID_259338230545267278,259338,Kenya,230545,267278,Type_1,4970.0,4970.0,2022-08-02,2022-08-09,7,Repeat Loan,1491.0,0.3,1491.0,0
ID_242348251116267278,242348,Kenya,251116,267278,Type_1,5999.0,5999.0,2022-09-03,2022-09-10,7,Repeat Loan,146.72,0.0244574095682613,147.0,0
ID_255901214438267278,255901,Kenya,214438,267278,Type_5,15000.0,15850.0,2022-07-13,2022-07-27,14,Repeat Loan,3000.0,0.2,3170.0,0
ID_253240293331267278,253240,Kenya,293331,267278,Type_1,11472.0,11472.0,2022-11-03,2022-11-10,7,Repeat Loan,535.69,0.0466954323570432,536.0,0
ID_246839246942267278,246839,Kenya,246942,267278,Type_1,4954.0,4954.0,2022-08-29,2022-09-05,7,Repeat Loan,19.45,0.00392612030682276,19.0,0
ID_248927217591267278,248927,Kenya,217591,267278,Type_1,25776.0,25776.0,2022-07-16,2022-07-23,7,Repeat Loan,7732.8,0.3,7733.0,0
ID_249483119057251804,249483,Kenya,119057,251804,Type_5,43000.0,45250.0,2022-02-23,2022-03-09,14,Repeat Loan,6880.0,0.16,7240.0,0
ID_265161242742267278,265161,Kenya,242742,267278,Type_1,759.0,789.0,2022-08-23,2022-08-30,7,Repeat Loan,227.7,0.3,237.0,0
ID_253093290503267278,253093,Kenya,290503,267278,Type_1,4968.0,4968.0,2022-10-29,2022-11-05,7,Repeat Loan,563.02,0.113329307568438,563.0,0
ID_250153251446267278,250153,Kenya,251446,267278,Type_1,4718.0,4752.0,2022-09-03,2022-09-10,7,Repeat Loan,1415.4,0.3,1426.0,0
ID_251875270939267278,251875,Kenya,270939,267278,Type_1,2454.0,2526.0,2022-09-30,2022-10-07,7,Repeat Loan,736.2,0.3,758.0,0
ID_259628257646267278,259628,Kenya,257646,267278,Type_1,7545.0,7723.0,2022-09-12,2022-09-19,7,Repeat Loan,2263.5,0.3,2317.0,0
ID_246839294584267278,246839,Kenya,294584,267278,Type_1,10867.0,10895.0,2022-11-05,2022-11-12,7,Repeat Loan,2101.87,0.193417686574031,2107.0,0
ID_102250245976267278,102250,Kenya,245976,267278,Type_1,17086.0,17086.0,2022-08-27,2022-09-03,7,Repeat Loan,0.0,0.0,0.0,0
ID_249457269898267278,249457,Kenya,269898,267278,Type_1,6648.0,6648.0,2022-09-28,2022-10-05,7,Repeat Loan,1994.4,0.3,1994.0,0
ID_252764226749267278,252764,Kenya,226749,267278,Type_1,5379.0,5379.0,2022-07-29,2022-08-05,7,Repeat Loan,1613.7,0.3,1614.0,0
ID_244962250851267278,244962,Kenya,250851,267278,Type_1,3955.0,3955.0,2022-09-03,2022-09-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_268400246219267278,268400,Kenya,246219,267278,Type_1,15962.0,15978.0,2022-08-27,2022-09-03,7,Repeat Loan,4788.6,0.3,4793.0,0
ID_252492236745267278,252492,Kenya,236745,267278,Type_1,3918.0,3918.0,2022-08-13,2022-08-20,7,Repeat Loan,0.0,0.0,0.0,0
ID_248875229883267278,248875,Kenya,229883,267278,Type_1,42389.0,46615.0,2022-08-01,2022-08-08,7,Repeat Loan,12716.7,0.3,13985.0,0
ID_262785368717267278,262785,Kenya,368717,267278,Type_7,175.0,182.0,2024-08-10,2024-08-17,7,Repeat Loan,35.0,0.2,36.0,0
ID_259936226603267278,259936,Kenya,226603,267278,Type_1,1798.0,1798.0,2022-07-28,2022-08-04,7,Repeat Loan,539.4,0.3,539.0,0
ID_262805214263267278,262805,Kenya,214263,267278,Type_1,3165.0,3280.0,2022-07-12,2022-07-19,7,Repeat Loan,1582.5,0.5,1640.0,0
ID_247567232560267278,247567,Kenya,232560,267278,Type_1,6998.0,7195.0,2022-08-05,2022-08-12,7,Repeat Loan,2099.4,0.3,2159.0,0
ID_310340372532251804,310340,Kenya,372532,251804,Type_7,2995.0,3100.0,2024-10-04,2024-10-11,7,Repeat Loan,599.0,0.2,620.0,0
ID_263520222746267278,263520,Kenya,222746,267278,Type_1,6928.0,7037.0,2022-07-23,2022-07-30,7,Repeat Loan,2078.4,0.3,2111.0,0
ID_259525249707267278,259525,Kenya,249707,267278,Type_1,2350.0,2350.0,2022-09-01,2022-09-08,7,Repeat Loan,705.0,0.3,705.0,0
ID_248017224969267278,248017,Kenya,224969,267278,Type_1,1249.0,1249.0,2022-07-26,2022-08-02,7,New Loan,374.7,0.3,375.0,0
ID_248017249463267278,248017,Kenya,249463,267278,Type_1,599.0,599.0,2022-09-01,2022-09-08,7,Repeat Loan,24.58,0.0410350584307178,25.0,0
ID_258793229092267278,258793,Kenya,229092,267278,Type_1,7250.0,7262.0,2022-08-01,2022-08-08,7,Repeat Loan,2175.0,0.3,2179.0,0
ID_241716244071267278,241716,Kenya,244071,267278,Type_1,8653.0,8811.0,2022-08-25,2022-09-01,7,Repeat Loan,547.2,0.0632381832890327,557.0,0
ID_253370299689267278,253370,Kenya,299689,267278,Type_1,8929.0,9202.0,2022-11-16,2022-11-23,7,Repeat Loan,2678.7,0.3,2761.0,0
ID_260320286869267278,260320,Kenya,286869,267278,Type_1,23942.0,24086.0,2022-10-22,2022-10-29,7,Repeat Loan,7182.6,0.3,7226.0,0
ID_240371155381251804,240371,Kenya,155381,251804,Type_15,1600.0,1664.0,2022-05-02,2022-06-01,30,Repeat Loan,320.0,0.2,333.0,0
ID_120542221698267278,120542,Kenya,221698,267278,Type_1,7227.0,7449.0,2022-07-22,2022-07-29,7,Repeat Loan,2168.1,0.3,2235.0,0
ID_308512367928267278,308512,Kenya,367928,267278,Type_7,10000.0,10351.0,2024-07-20,2024-07-27,7,Repeat Loan,2000.0,0.2,2070.0,0
ID_268133284866267278,268133,Kenya,284866,267278,Type_1,9558.0,9851.0,2022-10-19,2022-10-26,7,Repeat Loan,654.56,0.0684829462230592,675.0,0
ID_259729304531267278,259729,Kenya,304531,267278,Type_1,38990.0,38990.0,2022-11-26,2022-12-03,7,Repeat Loan,1856.52,0.0476152859707617,1857.0,0
ID_259555217978267278,259555,Kenya,217978,267278,Type_1,5729.0,5729.0,2022-07-16,2022-07-23,7,Repeat Loan,1718.7,0.3,1719.0,0
ID_243775268446267278,243775,Kenya,268446,267278,Type_1,21248.0,21248.0,2022-09-27,2022-10-04,7,Repeat Loan,6374.4,0.3,6374.0,0
ID_264248227626267278,264248,Kenya,227626,267278,Type_1,3984.0,4128.0,2022-07-29,2022-08-05,7,Repeat Loan,1195.2,0.3,1238.0,0
ID_308629372383267278,308629,Kenya,372383,267278,Type_7,11800.0,12310.0,2024-10-03,2024-10-10,7,Repeat Loan,2360.0,0.2,2462.0,0
ID_243981283232267278,243981,Kenya,283232,267278,Type_1,2199.0,2199.0,2022-10-17,2022-10-24,7,Repeat Loan,659.7,0.3,660.0,0
ID_250994286386267278,250994,Kenya,286386,267278,Type_1,3778.0,3778.0,2022-10-22,2022-10-29,7,Repeat Loan,1133.4,0.3,1133.0,0
ID_253603289372267278,253603,Kenya,289372,267278,Type_1,3540.0,3540.0,2022-10-27,2022-11-03,7,Repeat Loan,855.3,0.241610169491525,855.0,0
ID_257219228663267278,257219,Kenya,228663,267278,Type_1,27622.0,28123.0,2022-07-30,2022-08-06,7,Repeat Loan,8286.6,0.3,8437.0,0
ID_270089252480267278,270089,Kenya,252480,267278,Type_1,3459.0,3484.0,2022-09-05,2022-09-12,7,Repeat Loan,1.81,0.000523272622145128,2.0,0
ID_253056287306267278,253056,Kenya,287306,267278,Type_1,9500.0,9500.0,2022-10-24,2022-10-31,7,Repeat Loan,2850.0,0.3,2850.0,0
ID_219925221663267278,219925,Kenya,221663,267278,Type_1,14746.0,14746.0,2022-07-21,2022-07-28,7,Repeat Loan,4423.8,0.3,4424.0,0
ID_258481223331267278,258481,Kenya,223331,267278,Type_1,6048.0,6095.0,2022-07-23,2022-07-30,7,Repeat Loan,1814.4,0.3,1829.0,0
ID_271539285787267278,271539,Kenya,285787,267278,Type_1,3799.0,3908.0,2022-10-21,2022-10-28,7,Repeat Loan,722.54,0.190192155830481,743.0,0
ID_257301292896267278,257301,Kenya,292896,267278,Type_1,1799.0,1799.0,2022-11-02,2022-11-09,7,Repeat Loan,539.7,0.3,540.0,0
ID_267474292965267278,267474,Kenya,292965,267278,Type_1,1000.0,1000.0,2022-11-03,2022-11-10,7,Repeat Loan,300.0,0.3,300.0,0
ID_244857244415267278,244857,Kenya,244415,267278,Type_1,10959.0,10959.0,2022-08-25,2022-09-01,7,Repeat Loan,3287.7,0.3,3288.0,0
ID_259517218157267278,259517,Kenya,218157,267278,Type_1,360.0,360.0,2022-07-16,2022-07-23,7,Repeat Loan,108.0,0.3,108.0,0
ID_243981232178267278,243981,Kenya,232178,267278,Type_1,2670.0,2670.0,2022-08-05,2022-08-12,7,Repeat Loan,801.0,0.3,801.0,0
ID_261411256328267278,261411,Kenya,256328,267278,Type_1,920.0,920.0,2022-09-10,2022-09-17,7,Repeat Loan,0.0,0.0,0.0,0
ID_266092297098267278,266092,Kenya,297098,267278,Type_1,13677.0,13677.0,2022-11-10,2022-11-17,7,Repeat Loan,4103.1,0.3,4103.0,0
ID_254416240110267278,254416,Kenya,240110,267278,Type_1,7308.0,7521.0,2022-08-19,2022-08-26,7,Repeat Loan,394.27,0.0539504652435686,406.0,0
ID_102250286545267278,102250,Kenya,286545,267278,Type_1,21263.0,21520.0,2022-10-22,2022-10-29,7,Repeat Loan,1346.7,0.0633353713022621,1363.0,0
ID_257619293944267278,257619,Kenya,293944,267278,Type_1,2929.0,2929.0,2022-11-04,2022-11-11,7,Repeat Loan,878.7,0.3,879.0,0
ID_256377250515267278,256377,Kenya,250515,267278,Type_1,18428.0,18428.0,2022-09-02,2022-09-09,7,Repeat Loan,93.92,0.00509659214239201,94.0,0
ID_241346230981267278,241346,Kenya,230981,267278,Type_1,17554.0,17554.0,2022-08-02,2022-08-09,7,Repeat Loan,5266.2,0.3,5266.0,0
ID_242023360709267278,242023,Kenya,360709,267278,Type_4,105000.0,105000.0,2023-11-28,2024-02-26,90,Repeat Loan,35000.0,0.333333333333333,40250.0,0
ID_259206307403251804,259206,Kenya,307403,251804,Type_9,81643.3,82867.95,2023-07-01,2023-08-15,45,Repeat Loan,622.0,0.00761850635630847,631.0,0
ID_308438374010251804,308438,Kenya,374010,251804,Type_7,29656.0,30694.0,2024-10-26,2024-11-02,7,Repeat Loan,5931.0,0.199993256002158,6139.0,0
ID_269345274662267278,269345,Kenya,274662,267278,Type_1,379.0,385.0,2022-10-04,2022-10-11,7,Repeat Loan,113.7,0.3,116.0,0
ID_261488232605267278,261488,Kenya,232605,267278,Type_1,6499.0,6499.0,2022-08-06,2022-08-13,7,Repeat Loan,1949.7,0.3,1950.0,0
ID_262275222316267278,262275,Kenya,222316,267278,Type_1,21829.0,21829.0,2022-07-22,2022-07-29,7,Repeat Loan,6548.7,0.3,6549.0,0
ID_265154220617267278,265154,Kenya,220617,267278,Type_1,5279.0,5293.0,2022-07-20,2022-07-27,7,Repeat Loan,1583.7,0.3,1588.0,0
ID_242352299282267278,242352,Kenya,299282,267278,Type_1,8928.0,8928.0,2022-11-15,2022-11-22,7,Repeat Loan,0.0,0.0,0.0,0
ID_271473277922267278,271473,Kenya,277922,267278,Type_1,3032.0,3050.0,2022-10-08,2022-10-15,7,Repeat Loan,0.0,0.0,0.0,0
ID_248300238053267278,248300,Kenya,238053,267278,Type_1,8187.0,8187.0,2022-08-17,2022-08-24,7,Repeat Loan,2456.1,0.3,2456.0,0
ID_270936272268267278,270936,Kenya,272268,267278,Type_1,1428.0,1482.0,2022-10-01,2022-10-08,7,Repeat Loan,6.4,0.00448179271708683,7.0,0
ID_249903286442267278,249903,Kenya,286442,267278,Type_1,989.0,990.0,2022-10-22,2022-10-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_244090303919267278,244090,Kenya,303919,267278,Type_1,3939.0,3967.0,2022-11-25,2022-12-02,7,Repeat Loan,1181.7,0.3,1190.0,0
ID_257570253198267278,257570,Kenya,253198,267278,Type_1,2145.0,2145.0,2022-09-06,2022-09-13,7,Repeat Loan,0.0,0.0,0.0,0
ID_225702278127267278,225702,Kenya,278127,267278,Type_1,12500.0,12881.0,2022-10-10,2022-10-17,7,Repeat Loan,3750.0,0.3,3864.0,0
ID_261750237353267278,261750,Kenya,237353,267278,Type_1,5809.0,5844.0,2022-08-15,2022-08-22,7,Repeat Loan,1742.7,0.3,1753.0,0
ID_261839231541251804,261839,Kenya,231541,251804,Type_9,837817.2,850384.46,2022-08-04,2022-08-31,27,Repeat Loan,18258.99,0.0217935248882453,18533.0,0
ID_261907360389251804,261907,Kenya,360389,251804,Type_7,39645.0,40438.0,2023-10-27,2023-11-03,7,Repeat Loan,7433.0,0.187488964560474,7582.0,0
ID_239441217633267278,239441,Kenya,217633,267278,Type_1,8349.0,8473.0,2022-07-16,2022-07-23,7,Repeat Loan,2504.7,0.3,2542.0,0
ID_255026217145267278,255026,Kenya,217145,267278,Type_1,5279.0,5343.0,2022-07-16,2022-07-23,7,Repeat Loan,1583.7,0.3,1603.0,0
ID_252928285304267278,252928,Kenya,285304,267278,Type_1,1086.0,1110.0,2022-10-20,2022-10-27,7,Repeat Loan,325.8,0.3,333.0,0
ID_256526259715267278,256526,Kenya,259715,267278,Type_1,2349.0,2349.0,2022-09-15,2022-09-22,7,Repeat Loan,704.7,0.3,705.0,0
ID_246588237157267278,246588,Kenya,237157,267278,Type_1,9080.0,9358.0,2022-08-15,2022-08-22,7,Repeat Loan,1255.81,0.138305066079295,1294.0,0
ID_127706299571267278,127706,Kenya,299571,267278,Type_1,689.0,689.0,2022-11-15,2022-11-22,7,Repeat Loan,206.7,0.3,207.0,0
ID_255130286196267278,255130,Kenya,286196,267278,Type_1,679.0,679.0,2022-10-22,2022-10-29,7,Repeat Loan,203.7,0.3,204.0,0
ID_245552233095267278,245552,Kenya,233095,267278,Type_1,3389.0,3389.0,2022-08-08,2022-08-15,7,Repeat Loan,1016.7,0.3,1017.0,0
ID_267873303268267278,267873,Kenya,303268,267278,Type_1,28500.0,28500.0,2022-11-23,2022-11-30,7,Repeat Loan,0.0,0.0,0.0,0
ID_272388295761251804,272388,Kenya,295761,251804,Type_6,5780.0,5896.0,2022-11-08,2022-11-15,7,Repeat Loan,1541.0,0.266608996539792,1572.0,0
ID_259113240479267278,259113,Kenya,240479,267278,Type_1,29872.0,30727.0,2022-08-20,2022-08-27,7,Repeat Loan,8961.6,0.3,9218.0,0
ID_308980369195267278,308980,Kenya,369195,267278,Type_7,5550.0,5812.0,2024-08-19,2024-08-26,7,Repeat Loan,1110.0,0.2,1162.0,0
ID_248848240294267278,248848,Kenya,240294,267278,Type_1,4805.0,4840.0,2022-08-19,2022-08-26,7,Repeat Loan,1441.5,0.3,1452.0,0
ID_252979246908267278,252979,Kenya,246908,267278,Type_1,95929.0,97901.0,2022-08-29,2022-09-05,7,Repeat Loan,0.0,0.0,0.0,0
ID_190905219760267278,190905,Kenya,219760,267278,Type_1,12057.0,12057.0,2022-07-19,2022-07-26,7,Repeat Loan,3617.1,0.3,3617.0,0
ID_249806214623267278,249806,Kenya,214623,267278,Type_1,1740.0,1747.0,2022-07-13,2022-07-20,7,Repeat Loan,522.0,0.3,524.0,0
ID_261844219273267278,261844,Kenya,219273,267278,Type_1,14993.0,14993.0,2022-07-19,2022-07-26,7,Repeat Loan,4497.9,0.3,4498.0,0
ID_255699290270267278,255699,Kenya,290270,267278,Type_1,1849.0,1862.0,2022-10-29,2022-11-05,7,Repeat Loan,554.7,0.3,559.0,0
ID_252758261921267278,252758,Kenya,261921,267278,Type_1,16154.0,16647.0,2022-09-17,2022-09-24,7,Repeat Loan,623.7,0.0386096322892162,643.0,0
ID_242231224466267278,242231,Kenya,224466,267278,Type_1,5249.0,5249.0,2022-07-25,2022-08-01,7,Repeat Loan,1574.7,0.3,1575.0,0
ID_244960256074267278,244960,Kenya,256074,267278,Type_1,3550.0,3575.0,2022-09-10,2022-09-17,7,Repeat Loan,1.5,0.000422535211267605,2.0,0
ID_251529257320267278,251529,Kenya,257320,267278,Type_1,2851.0,2899.0,2022-09-12,2022-09-19,7,Repeat Loan,855.3,0.3,870.0,0
ID_267330228446267278,267330,Kenya,228446,267278,Type_1,59990.0,59990.0,2022-07-30,2022-08-06,7,Repeat Loan,17997.0,0.3,17997.0,0
ID_246417300562267278,246417,Kenya,300562,267278,Type_1,4468.0,4564.0,2022-11-17,2022-11-24,7,Repeat Loan,1070.3,0.239547896150402,1093.0,0
ID_242670259050267278,242670,Kenya,259050,267278,Type_1,4955.0,5015.0,2022-09-14,2022-09-21,7,Repeat Loan,1320.0,0.266397578203834,1336.0,0
ID_257361299187267278,257361,Kenya,299187,267278,Type_1,10571.0,10699.0,2022-11-15,2022-11-22,7,Repeat Loan,3171.3,0.3,3210.0,0
ID_242775218336267278,242775,Kenya,218336,267278,Type_1,2999.0,2999.0,2022-07-18,2022-07-25,7,Repeat Loan,899.7,0.3,900.0,0
ID_250874305101267278,250874,Kenya,305101,267278,Type_1,7798.0,7798.0,2022-11-26,2022-12-03,7,Repeat Loan,2339.4,0.3,2354.0,0
ID_267252253088267278,267252,Kenya,253088,267278,Type_1,46215.0,46632.0,2022-09-06,2022-09-13,7,Repeat Loan,0.0,0.0,0.0,0
ID_310304368795251804,310304,Kenya,368795,251804,Type_7,4879.0,5050.0,2024-08-12,2024-08-19,7,Repeat Loan,976.0,0.200040992006558,1010.0,0
ID_263101274222267278,263101,Kenya,274222,267278,Type_1,1063.0,1063.0,2022-10-04,2022-10-11,7,Repeat Loan,0.0,0.0,0.0,0
ID_261750280985267278,261750,Kenya,280985,267278,Type_1,6278.0,6278.0,2022-10-13,2022-10-20,7,Repeat Loan,0.0,0.0,0.0,0
ID_244757239095267278,244757,Kenya,239095,267278,Type_1,16886.0,16886.0,2022-08-18,2022-08-25,7,Repeat Loan,23.4,0.00138576335425796,23.0,0
ID_254031293875267278,254031,Kenya,293875,267278,Type_1,5383.0,5449.0,2022-11-04,2022-11-11,7,Repeat Loan,1614.9,0.3,1635.0,0
ID_246628298406267278,246628,Kenya,298406,267278,Type_1,1029.0,1029.0,2022-11-14,2022-11-21,7,Repeat Loan,308.7,0.3,309.0,0
ID_253758293174267278,253758,Kenya,293174,267278,Type_1,3318.0,3318.0,2022-11-03,2022-11-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_248684116380251804,248684,Kenya,116380,251804,Type_5,31500.0,33175.0,2022-02-12,2022-02-26,14,Repeat Loan,5040.0,0.16,5308.0,0
ID_253524245085267278,253524,Kenya,245085,267278,Type_1,1590.0,1650.0,2022-08-26,2022-09-02,7,Repeat Loan,414.64,0.260779874213836,430.0,0
ID_259055291003267278,259055,Kenya,291003,267278,Type_1,27499.0,28334.0,2022-10-31,2022-11-07,7,Repeat Loan,8249.7,0.3,8500.0,0
ID_251924237735267278,251924,Kenya,237735,267278,Type_1,2649.0,2668.0,2022-08-16,2022-08-23,7,Repeat Loan,794.7,0.3,800.0,0
ID_78049254087267278,78049,Kenya,254087,267278,Type_1,2130.0,2130.0,2022-09-07,2022-09-14,7,Repeat Loan,639.0,0.3,639.0,0
ID_259476218413267278,259476,Kenya,218413,267278,Type_1,4875.0,4875.0,2022-07-18,2022-07-25,7,Repeat Loan,1462.5,0.3,1463.0,0
ID_250136221848267278,250136,Kenya,221848,267278,Type_1,1140.0,1140.0,2022-07-22,2022-07-29,7,Repeat Loan,342.0,0.3,342.0,0
ID_247268232690267278,247268,Kenya,232690,267278,Type_1,210415.0,215731.0,2022-08-06,2022-08-13,7,Repeat Loan,63124.5,0.3,64719.0,0
ID_255231294369267278,255231,Kenya,294369,267278,Type_1,1169.0,1207.0,2022-11-05,2022-11-12,7,Repeat Loan,350.7,0.3,362.0,0
ID_252734241779267278,252734,Kenya,241779,267278,Type_1,930.0,930.0,2022-08-22,2022-08-29,7,Repeat Loan,279.0,0.3,279.0,0
ID_263826237762267278,263826,Kenya,237762,267278,Type_1,8488.0,8488.0,2022-08-16,2022-08-23,7,Repeat Loan,0.0,0.0,0.0,0
ID_254706258899267278,254706,Kenya,258899,267278,Type_1,898.0,933.0,2022-09-14,2022-09-21,7,Repeat Loan,269.4,0.3,280.0,0
ID_259693250209267278,259693,Kenya,250209,267278,Type_1,14350.0,14350.0,2022-09-02,2022-09-09,7,Repeat Loan,354.9,0.0247317073170731,355.0,0
ID_258167130276245684,258167,Kenya,130276,245684,Type_2,10000.0,11111.0,2022-03-23,2022-04-22,30,New Loan,10000.0,1.0,11111.0,1
ID_238342307209251804,238342,Kenya,307209,251804,Type_4,100000.0,115000.0,2023-05-23,2023-08-21,90,Repeat Loan,380.53,0.00380529999999999,438.0,0
ID_261209255941267278,261209,Kenya,255941,267278,Type_1,6099.0,6099.0,2022-09-10,2022-09-17,7,Repeat Loan,1829.7,0.3,1830.0,0
ID_253758262063267278,253758,Kenya,262063,267278,Type_1,5370.0,5403.0,2022-09-17,2022-09-24,7,Repeat Loan,1611.0,0.3,1621.0,0
ID_263268304007267278,263268,Kenya,304007,267278,Type_1,2949.0,3016.0,2022-11-25,2022-12-02,7,Repeat Loan,884.7,0.3,905.0,0
ID_243954236047267278,243954,Kenya,236047,267278,Type_1,6974.0,7059.0,2022-08-13,2022-08-20,7,Repeat Loan,2092.2,0.3,2118.0,0
ID_259204264186267278,259204,Kenya,264186,267278,Type_1,3000.0,3089.0,2022-09-21,2022-09-28,7,Repeat Loan,900.0,0.3,927.0,0
ID_190905250502267278,190905,Kenya,250502,267278,Type_1,3810.0,3810.0,2022-09-02,2022-09-09,7,Repeat Loan,459.28,0.12054593175853,459.0,0
ID_260083280673267278,260083,Kenya,280673,267278,Type_1,6599.0,6599.0,2022-10-12,2022-10-19,7,Repeat Loan,1979.7,0.3,1980.0,0
ID_267934229564267278,267934,Kenya,229564,267278,Type_1,2689.0,2747.0,2022-08-01,2022-08-08,7,Repeat Loan,806.7,0.3,824.0,0
ID_272025283277267278,272025,Kenya,283277,267278,Type_1,1500.0,1555.0,2022-10-17,2022-10-24,7,New Loan,450.0,0.3,467.0,0
ID_251124220214267278,251124,Kenya,220214,267278,Type_1,5349.0,5349.0,2022-07-20,2022-07-27,7,Repeat Loan,1604.7,0.3,1605.0,0
ID_268832260549267278,268832,Kenya,260549,267278,Type_1,2907.0,2928.0,2022-09-16,2022-09-23,7,Repeat Loan,0.0,0.0,0.0,0
ID_246175234231267278,246175,Kenya,234231,267278,Type_1,16968.0,23983.0,2022-08-10,2022-08-17,7,Repeat Loan,5090.4,0.3,7195.0,1
ID_259685224110267278,259685,Kenya,224110,267278,Type_1,849.0,882.0,2022-07-25,2022-08-01,7,Repeat Loan,254.7,0.3,265.0,0
ID_244960287269267278,244960,Kenya,287269,267278,Type_1,10584.0,10584.0,2022-10-24,2022-10-31,7,Repeat Loan,3175.2,0.3,3175.0,0
ID_242775282096267278,242775,Kenya,282096,267278,Type_1,599.0,599.0,2022-10-15,2022-10-22,7,Repeat Loan,179.7,0.3,180.0,0
ID_259488251469267278,259488,Kenya,251469,267278,Type_1,14765.0,15132.0,2022-09-03,2022-09-10,7,Repeat Loan,4429.5,0.3,4540.0,0
ID_269176232758267278,269176,Kenya,232758,267278,Type_1,669.0,691.0,2022-08-06,2022-08-13,7,Repeat Loan,200.7,0.3,207.0,0
ID_242864232492267278,242864,Kenya,232492,267278,Type_1,13474.0,13885.0,2022-08-05,2022-08-12,7,Repeat Loan,4042.2,0.3,4166.0,0
ID_266092289443267278,266092,Kenya,289443,267278,Type_1,13922.0,13922.0,2022-10-27,2022-11-03,7,Repeat Loan,4176.6,0.3,4177.0,0
